"Scope","Rule","Severity","Category","File","Line","Message","Title","Impact"
"Vendor/generated/other","PAC2000","Moderate","Code","Assets/FishNet/CodeGenerating/Helpers/Extension/TypeDefinitionExtensions.cs","269","Conversion from value type 'TypeAttributes' to ref type","Boxing Allocation","Memory"
"Vendor/generated/other","PAC2000","Moderate","Code","Assets/FishNet/CodeGenerating/Helpers/Extension/TypeDefinitionExtensions.cs","269","Conversion from value type 'TypeAttributes' to ref type","Boxing Allocation","Memory"
"Vendor/generated/other","PAC2000","Moderate","Code","Assets/FishNet/CodeGenerating/Helpers/Extension/TypeDefinitionExtensions.cs","269","Conversion from value type 'TypeAttributes' to ref type","Boxing Allocation","Memory"
"Vendor/generated/other","PAC1002","Info","Code","Assets/FishNet/CodeGenerating/Helpers/Extension/TypeDefinitionExtensions.cs","284","'System.String.Concat' usage","System.String.Concat","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/Helpers/Extension/TypeDefinitionExtensions.cs","284","'System.ArgumentException' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/Helpers/Extension/TypeDefinitionExtensions.cs","344","'MonoFN.Cecil.MethodDefinition' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/Helpers/Extension/TypeDefinitionExtensions.cs","449","'System.Func`2<MonoFN.Cecil.InterfaceImplementation,System.Boolean>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC1000","Moderate","Code","Assets/FishNet/CodeGenerating/Helpers/Extension/TypeDefinitionExtensions.cs","449","'System.Linq.Enumerable.Any' usage","System.Linq.*","CPU, Memory"
"Vendor/generated/other","PAC2003","Info","Code","Assets/FishNet/CodeGenerating/Helpers/Extension/TypeDefinitionExtensions.cs","481","Closure allocation in 'TypeDefinitionExtensionsOld.ImplementsInterfaceRecursive'","Closure Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/Helpers/Extension/TypeDefinitionExtensions.cs","481","'System.Func`2<MonoFN.Cecil.InterfaceImplementation,System.Boolean>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC1000","Moderate","Code","Assets/FishNet/CodeGenerating/Helpers/Extension/TypeDefinitionExtensions.cs","481","'System.Linq.Enumerable.Any' usage","System.Linq.*","CPU, Memory"
"Vendor/generated/other","PAC2004","Info","Code","Assets/FishNet/CodeGenerating/Helpers/Extension/TypeReferenceExtensions.cs","117","'TypeReference' array allocation","Array Allocation","Memory"
"Vendor/generated/other","PAC1002","Info","Code","Assets/FishNet/CodeGenerating/ILCore/FNPostProcessorAssemblyResolver.cs","67","'System.String.Concat' usage","System.String.Concat","Memory"
"Vendor/generated/other","PAC1002","Info","Code","Assets/FishNet/CodeGenerating/ILCore/FNPostProcessorAssemblyResolver.cs","74","'System.String.Concat' usage","System.String.Concat","Memory"
"Vendor/generated/other","PAC1002","Info","Code","Assets/FishNet/CodeGenerating/ILCore/FNPostProcessorAssemblyResolver.cs","87","'System.String.Concat' usage","System.String.Concat","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/ILCore/FNPostProcessorAssemblyResolver.cs","95","'System.IO.FileStream' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2004","Info","Code","Assets/FishNet/CodeGenerating/ILCore/FNPostProcessorAssemblyResolver.cs","97","'Byte' array allocation","Array Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/ILCore/FNPostProcessorAssemblyResolver.cs","101","'System.InvalidOperationException' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/ILCore/FNPostProcessorAssemblyResolver.cs","105","'System.IO.MemoryStream' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/ILCore/FishNetILPP.cs","369","'System.Collections.Generic.HashSet`1<MonoFN.Cecil.TypeDefinition>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/BaseChannel.cs","9","'System.Collections.Generic.Queue`1<LiteNetLib.NetPacket>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2004","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/InternalPackets.cs","45","'Byte' array allocation","Array Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/InternalPackets.cs","49","'LiteNetLib.Utils.NetDataReader' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/InternalPackets.cs","53","'LiteNetLib.NetConnectRequestPacket' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/InternalPackets.cs","59","'LiteNetLib.NetPacket' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/InternalPackets.cs","111","'LiteNetLib.NetConnectAcceptPacket' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/InternalPackets.cs","116","'LiteNetLib.NetPacket' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/InternalPackets.cs","125","'LiteNetLib.NetPacket' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NatPunchModule.cs","124","'System.Collections.Concurrent.ConcurrentQueue`1<LiteNetLib.NatPunchModule/RequestEventData>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NatPunchModule.cs","125","'System.Collections.Concurrent.ConcurrentQueue`1<LiteNetLib.NatPunchModule/SuccessEventData>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NatPunchModule.cs","126","'LiteNetLib.Utils.NetDataReader' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NatPunchModule.cs","127","'LiteNetLib.Utils.NetDataWriter' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NatPunchModule.cs","128","'LiteNetLib.Utils.NetPacketProcessor' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NatPunchModule.cs","139","'System.Action`1<LiteNetLib.NatPunchModule/NatIntroduceResponsePacket>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NatPunchModule.cs","140","'System.Action`2<LiteNetLib.NatPunchModule/NatIntroduceRequestPacket,System.Net.IPEndPoint>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NatPunchModule.cs","141","'System.Action`2<LiteNetLib.NatPunchModule/NatPunchPacket,System.Net.IPEndPoint>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NatPunchModule.cs","172","'LiteNetLib.NatPunchModule/NatIntroduceResponsePacket' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NatPunchModule.cs","221","'LiteNetLib.NatPunchModule/NatIntroduceRequestPacket' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NatPunchModule.cs","252","'LiteNetLib.NatPunchModule/NatPunchPacket' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2004","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NatPunchModule.cs","258","'Byte' array allocation","Array Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NativeSocket.cs","40","'System.Collections.Generic.Dictionary`2<System.Int32,System.Net.Sockets.SocketError>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NativeSocket.cs","121","'System.Net.Sockets.SocketException' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NativeSocket.cs","121","'System.Net.Sockets.SocketException' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NativeSocket.cs","122","'System.Net.Sockets.SocketException' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2004","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetConstants.cs","51","'Int32' array allocation","Array Allocation","Memory"
"Vendor/generated/other","PAC0192","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetDebug.cs","48","Use of Debug.Log in 'WriteLogic'","Debug.Log / Debug.LogFormat","CPU"
"Vendor/generated/other","PAC2005","Moderate","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetDebug.cs","55","Parameters array 'Object[] args' allocation","Param Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetDebug.cs","39","'System.Object' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2004","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.HashSet.cs","82","'NetPeer' array allocation","Array Allocation","Memory"
"Vendor/generated/other","PAC2004","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.HashSet.cs","257","'Int32' array allocation","Array Allocation","Memory"
"Vendor/generated/other","PAC2004","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.HashSet.cs","258","'Slot' array allocation","Array Allocation","Memory"
"Vendor/generated/other","PAC2004","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.HashSet.cs","284","'Slot' array allocation","Array Allocation","Memory"
"Vendor/generated/other","PAC2004","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.HashSet.cs","286","'Int32' array allocation","Array Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.PacketPool.cs","42","'LiteNetLib.NetPacket' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.PacketPool.cs","49","'LiteNetLib.NetPacket' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2004","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.PacketPool.cs","57","'Byte' array allocation","Array Allocation","Memory"
"Vendor/generated/other","PAC2004","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.HashSet.cs","13","'Int32' array allocation","Array Allocation","Memory"
"Vendor/generated/other","PAC2000","Moderate","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","85","Conversion from value type 'Int32' to ref type","Boxing Allocation","Memory"
"Vendor/generated/other","PAC1002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","114","'System.String.Concat' usage","System.String.Concat","Memory"
"Vendor/generated/other","PAC2004","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","122","'Byte' array allocation","Array Allocation","Memory"
"Vendor/generated/other","PAC2004","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","123","'Byte' array allocation","Array Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","124","'System.Net.IPEndPoint' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","125","'System.Collections.Generic.List`1<System.Net.Sockets.Socket>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC1002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","182","'System.String.Concat' usage","System.String.Concat","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","250","'System.Net.IPEndPoint' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","251","'System.Net.IPEndPoint' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","252","'System.Collections.Generic.List`1<System.Net.Sockets.Socket>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC1002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","310","'System.String.Concat' usage","System.String.Concat","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","330","'System.Net.Sockets.Socket' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","331","'System.Net.IPEndPoint' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","338","'LiteNetLib.PausedSocketFix' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","344","'System.Net.IPEndPoint' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","350","'System.Net.Sockets.Socket' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","352","'System.Net.IPEndPoint' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","355","'System.Net.IPEndPoint' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","365","'System.Threading.ThreadStart' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","367","'System.Threading.ThreadStart' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","368","'System.Threading.Thread' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2000","Moderate","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","368","Conversion from value type 'Int32' to ref type","Boxing Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","376","'System.Threading.ThreadStart' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","376","'System.Threading.Thread' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2004","Info","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","397","'Byte' array allocation","Array Allocation","Memory"
"Vendor/generated/other","PAC2000","Moderate","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","425","Conversion from value type 'SocketError' to ref type","Boxing Allocation","Memory"
"Vendor/generated/other","PAC2000","Moderate","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","436","Conversion from value type 'SocketError' to ref type","Boxing Allocation","Memory"
"Vendor/generated/other","PAC2000","Moderate","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","478","Conversion from value type 'SocketError' to ref type","Boxing Allocation","Memory"
"Vendor/generated/other","PAC2000","Moderate","Code","Assets/FishNet/Runtime/Transporting/Transports/Tugboat/LiteNetLib/NetManager.Socket.cs","488","Conversion from value type 'SocketError' to ref type","Boxing Allocation","Memory"
